"Hey, there’s a key on top of the bottle.
You’ll need to smash it to get it.","Hé, il y a une clé sur cette bouteille. Tu vas devoir la casser
pour récupérer cette clé.","Hey, da ist ein Schlüssel oben auf der Flasche. Du mußt sie
zuerst zerstören, um ihn zu bekommen.","Mira, hay una llave encima de la botella. Tendrás que romperla
para conseguirla.","Ehi, c’è una chiave in cima alla bottiglia! Devi rompere
la bottiglia per prenderla.","Hörru, det är en nyckel uppe på flaskan. Du måste ha sönder den
för att få tag i den.","Hé, er ligt een sleutel boven op de fles. Je zult hem moeten
breken om hem te pakken."
"Skip, water from the gutter is flooding the garbage can, and there
are 9 mice who need your help! Rescue them before they drown
and I’ll give you a key.","Skip, l’eau de la gouttière a inondé la poubelle et 9 souris attendent
ton secours! Sauve-les avant qu’elles se noient et je te donnerai une
clé.","Skip, aus der Regenrinne fließt Wasser in den Mülleimer und es
gibt 9 Mäuse, die Deine Hilfe benötigen! Rette sie, bevor sie
ertrinken, dann gebe ich Dir einen Schlüssel.","¡Skip, el agua de la cañería está inundando la papelera y
hay 9 ratones que necesitan tu ayuda! Rescátalos antes de que
se ahoguen y te daré una llave.","Skip, l’acqua della grondaia sta allagando il bidone dei rifiuti e ci
sono 9 topolini da aiutare! Salvali prima che affoghino e ti daró
una chiave.","Skip, vatten från takrännan flödar över soptunnan, och det är
9 möss däri som behöver din hjälp! Rädda dem innan de drunknar
och jag ger dig en nyckel.","Skip, de vuilnis emmer loopt vol met water uit de goot en er
zijn negen muizen die je hulp nodig hebben! Als je ze redt voor
ze verdrinken geef ik je een sleutel."
"Good job freeing those Mice, Skip!  Here’s the key!","Tu es le héros des souris, Skip!  Voilà la clé!","Gute Arbeit beim Befreien der Mäuse, Skip! Hier ist der Schlüssel!","¡Bien hecho, liberaste a los ratones, Skip! ¡Aquí tienes tu
llave!","Sei stato bravo a liberare i topolini, Skip! Ecco la chiave!","Bra jobb med att rädda de där mössen, Skip! Här är nyckeln!","Goed gedaan Skip, je hebt alle muizen bevrijd! Hier is de
sleutel!"
"I think your best way out of here is to fly this plane, but it’s
missing some parts. I bet if you put the propeller and wheels
back on it it’ll fly!","Je pense que le meilleur moyen de s’enfuir d’ici est de prendre cet
avion, mais il lui manque des pièces. Je parie qu’il volera à nouveau
si tu remontes l’hélice et les roues!","Ich denke, der beste Weg hier raus ist, dieses Flugzeug zu
fliegen, es fehlen aber ein paar Teile. Wetten, es fliegt, wenn Du
den Propeller und die Räder wieder dran machst?","Creo que la mejor forma de escapar es pilotando este avión,
pero le faltan algunas piezas. ¡Seguro que si colocas la hélice
y las ruedas podrá volar!","Penso che l’aereo sia il miglior modo per uscire da qui.
Peró manca qualche pezzo. Se ci rimetti l’elica e le ruote,
potrà volare nuovamente!","Jag tror att det bästa sättet för dig att ta dig ut härifrån är genom
att flyga det här planet, men idet saknar en del delar. Jag slår vad
att om du sätter tillbaka propellern och hjulen så flyger det!","Ik denk dat je het beste hier weg kunt komen door met dat
vliegtuig weg te vliegen, maar er ontbreken een paar onderdelen.
Ik wed dat hij vliegt als je de propeller en de wielen terug zet!"
"Hey Skip, these soda cans are still full.
I bet you can pop the tab on them!","Hé, Skip, ces canettes de soda sont encore pleines.
Je parie que tu peux les ouvrir!","Hey Skip, diese Cola-Dosen sind immer noch voll. Ich wette,
Du kannst auf ihnen den Öffner ziehen!","Mira Skip, esas latas de refresco siguen llenas.
¡Seguro que puedes abrir las anillas!","Ehi Skip, le lattine sono ancora piene. Scommetto che ce la farai
ad aprirle tutte, tirando la linguetta sul coperchio!","Hörru Skip, de här läskburkarna är fortfarande fulla. Jag slår vad
om att du kan öppna fliken på dem!","Hé Skip, deze blikjes fris zijn nog steeds vol. Ik wed dat
je de lipjes open kunt trekken!"
MAX DIALOG STRINGS,,,,,,
,,,,,,
Resume,Continuer,Fortsetzen,Reanudar,Riprendi,Återuppta,Hervat spel
End Game,Abandonner,Abbrechen,Retirarse,Abbandona,Ge up,Stop spel
Quit Application,Quitter,Beenden,Cerrar el juego,Esci dal programma,Avsluta,Stop programma
,,,,,,
Load Saved Game,Charger une partie,Spiel laden,Cargar una partida,Carica una partita,Ladda spel,Opgeslagen spel laden
Save Game,Enregistrer la partie,Spiel speichern,Guardar el juego,Salva la partita,Spara spelet,Spel opslaan
Entering level #. Save where?,Bienvenue au niveau #. Enregistrer où?,Level # erreicht. Wo willst du speichern?,Entrando en level #. ¿Dónde guardar?,Accesso al livello #. Dove salvare?,Går nu in på bana #. Vart ska vi spara?,Niveau # bereikt. Waar wil je opslaan?
Continue Without Saving,Continuer sans enregistrer,Fortfahren ohne zu speichern,Continuar sin guardar,Continua senza salvare,Fortsätta utan att spara,Doorgaan zonder op te slaan
Empty,Vide,Leer,Vacío,Vuoto,Tom,Leeg
Level,Niveau,Level,Level,Livello,Bana,Niveau
File,Fichier,Datei,Archivo,File,Fil,Bestand
,,,,,,
Jan.,Janv.,Jan,Enero,genn.,Jan.,Jan.
Feb.,Févr.,Feb,Feb.,febb.,Febr.,Feb.
Mar.,Mars,Mar,Marzo,mar.,Mars,Mrt.
Apr.,Avr.,Apr,Abr.,apr.,April,Apr.
May,Mai,Mai,Mayo,magg.,Maj,Mei
June,Juin,Jun,Jun.,giu.,Juni,Juni
July,Juil.,Jul,Jul.,lug.,Juli,Juli
Aug.,Août,Aug,Agosto,ago.,Aug.,Aug.
Sept.,Sept.,Sep,Set.,sett.,Sept.,Sep.
Oct.,Oct.,Okt,Oct.,ott.,Okt.,Okt.
Nov.,Nov.,Nov,Nov.,nov.,Nov.,Nov.
Dec.,Déc.,Dez,Dic.,dic.,Dec.,Dec.
,,,,,,
-The Front Yard,Le jardinet,,,Il giardino,,
-The Back Yard,Le grand jardin,,,Il cortile sul retro,,
-Fido’s Fur,La fourrure de Fido,,,La pelliccia di Fido,,
-The Sewer,L’égoût,,,La fogna,,
-The Playroom,La salle de jeux,,,La stanza dei giochi,,
-The Closet,Le placard,,,Lo sgabuzzino,,
-The Gutter,La gouttière,,,La grondaia,,
-The Garbage Can,La poubelle,,,Il bidone della spazzatura,,
-Flight of the Grasshopper,L’envol de la sauterelle,,,Il volo della cavalletta,,
-The Park,Le parc,,,Il parco,,
,,,,,,
English,Français,Deutsch,Español,Italiano,Svenska,Nederlands
OK,,,,,,
« Back,« Retour,« Zurück,« Atrás,« Indietro,« Tillbaka,« Terug
On,Oui,Ein,Sí,Sì,På,
Off,Non,Aus,No,No,Av,
Settings,Préférences,Einstellungen,Preferencias,Impostazioni,Inställningar,Instellingen
Video settings,Réglages vidéo,Grafikeinstellungen,Ajustes de vídeo,Impostazioni video,Grafikinställningar,Video-instellingen
Difficulty,Difficulté,Schwierigkeit,Dificultad,Difficoltà,Svårighet,Moeilijkheid
Normal,Normale,Normal,Normal,Normale,Normal,Normaal
Kiddie Mode,Mode Gamin,Kindermodus,Mono Niños,Modalità bambino,Barnläge,Kindermodus
Music,Musique,Musik,Música,Musica,Musik,Muziek
Language,Langue,Sprache,Idioma,Lingua,Språk,Taal
Status bar spacing,Barre d’état,Statuszeile,Barra de estado,Estensione HUD,Statusfält,Statusbalk
Spread Out,Espacée,Ausgebreitet,Espaciada,Esteso,Utspridd,Uitgespreid
Centered,Centrée,Zentriert,Centrada,Centrato,Centrerat,Gecentreerd
Monitor,Écran,,,Schermo preferito,,
Monitor,Écran,,,Schermo,,
Fullscreen,Plein écran,Vollbild,Pantalla completa,Schermo intero,Fullskärm,Volledig scherm
"The new antialiasing settings will take
effect when you restart the game.","Le nouveau niveau d’anticrénelage sera
effectif après un redémarrage du jeu.",,,"Il nuovo livello di antialiasing avrà
effetto quanto riavvierai il gioco.",,
V-Sync,,,,,,
Antialiasing,Anticrénelage,Antialiasing,Antialiasing,Antialiasing,Kantutjämning,
MSAA 2x,,,,,,
MSAA 4x,,,,,,
MSAA 8x,,,,,,
Anaglyph 3D,3D Anaglyphe,,,3D anaglifo,,
Color,Couleur,,,Colore,,
Monochrome,Monochrome,,,Monocromatico,,
"Colors will be recalibrated for the new anaglyph 3D mode
when you start a new level.","Les couleurs seront recalibrées pour le nouveau mode de
3D anaglyphe lorsque tu commenceras un nouveau niveau.",,,"Hai modificato la modalità anaglifica 3D. I colori
verranno ricalibrati quando inizierai un nuovo livello.",,
Buddy Bug sound,Bruit p’tites abeilles,Kumpelkäfer-Ton,Sonido bichoamigos,Suono ape compagna,Buddy Bug-ljud,Buddy Bug geluid
Buzz,Bourdonnement,Summen,Zumbido,Ronzio
Silent,Silence,Still,Silencio,Muto,Tyst,Stil
---,,,,,,
Press!,Appuie!,Drück!,,Premi!,Tryck!,Druk!
Click!,Clique!,,,Fai click!,,
Button,Bouton,,,Bottone,Knapp,Knop
Left Click,Clic Gauche,,,Click sinistro,,
Middle Click,Clic Milieu,,,Click centrale,,
Right Click,Clic Droit,,,Click destro,,
Scroll Up,Défiler Haut,,,Scorri verso l’alto,,
Scroll Down,Défiler Bas,,,Scorri verso il basso,,
Scroll Left,Défiler Gauche,,,Scorri verso sinistra,,
Scroll Right,Défiler Droite,,,Scorri verso destra,,
Keyboard controls,Commandes clavier,Tastatur konfigurieren,Configurar el teclado,Configura la tastiera,Konfigurera tangentbordet,Toetsenbord
"Press RETURN to assign a new key, or X to clear it","Appuie sur ENTRÉE pour réaffecter une touche, ou X pour l’effacer",,,"Premi INVIO per assegnare un nuovo tasto, oppure X per rimuoverlo","Tryck på ENTER för att tilldela en ny tangent, eller X för att rensa",
"Press a key now, or ESC to cancel","Appuie sur la touche de ton choix, ou ÉCHAP pour annuler",,,"Premi un tasto ora, oppure ESC per annullare","Tryck på valfri tangent nu, eller ESC för att avbryta",
Gamepad controls,Commandes manette,Gamepad konfigurieren,Configurar el mando,Configura il gamepad,Konfigurera handkontrollen,Controller
"Press A to assign a new button, or X to clear it","Appuie sur A pour réaffecter un bouton, ou X pour l’effacer",,,"Premi A per assegnare un nuovo bottone, oppure X per rimuoverlo","Tryck på A för att tilldela en ny knapp, eller X för att rensa",
"Press a button now, or START to cancel","Appuie sur le bouton de ton choix, ou START pour annuler",,,"Premi un bottone ora, oppure START per annullare","Tryck på valfri knapp nu, eller START för att avbryta",
Mouse controls,Commandes souris,Maus konfigurieren,Configurar el ratón,Configura il mouse,Konfigurera musen,Muis
No gamepad detected!,Aucune manette détectée!,Kein Controller erkannt!,,Nessun gamepad rilevato!,Ingen handkontroll hittades!,Geen gamecontroller gedetecteerd!
Force feedback,Force des vibrations,Vibrationsstärke,Fuerza de vibración,Forza delle vibrazioni,Vibrationsstyrka,
Off,Aucune
Low,Faible,,,Bassa
Medium,Moyenne,,,Media
High,Élevée,,,Alta
Mouse motion,Mouvement souris,,,Movimenti del mouse
Rotates the camera,Orienter la caméra,,,Orienta videocamera
Steers the character*,Diriger Skip*,,,Muovi Skip*
"* We recommend using this setting in conjunction with the “Auto-Walk” key.
That way you can steer with the mouse and use the shift key to walk forward.","* Nous recommandons d’utiliser ce réglage en combinaison avec la touche “Marcher en continu”.
La souris vous permettra alors de vous diriger et la touche Majuscule d’avancer.",,,"* Consigliamo di utilizzare questa impostazione in combinazione con il tasto “Cammina automaticamente”.
In questo modo puoi sterzare col mouse e tenere premuto il tasto Maiuscolo per avanzare."
Mouse sensitivity,Sensibilité,,,Sensibilità del mouse
1/8
2/8
3/8
4/8
5/8
6/8
7/8
8/8
Restore default configuration,Restaurer la config. par défaut,Standardkonfiguration zurücksetzen,,Ripristina la configurazione predefinita,Återställ standardkonfiguration,
,,,,,,
Turn Left,À gauche,Nach links,,Sinistra,Gå åt vänster,
Turn Right,À droite,Nach rechts,,Destra,Gå åt höger,
Forward,En avant,Vorwärts,,Avanti,Gå framåt,
Backward,En arrière,Rückwärts,,Indietro,Gå bakåt,
Kick,Coup de pied,Treten,Patada,Calcia,Sparka,Schoppen
Pickup/Drop,Ramasser/Lâcher,Aufheben/Fallenlassen,Coger/Soltar,Raccogli/Lascia,Plocka upp/Släppa,Oppakken/Loslaten
Auto-Walk,Marcher en continu,Automatisch laufen,Caminar auto.,Cammina auto.,Autogå,Auto-loop
Jump,Sauter,Hüpfen,Saltar,Salta,Hoppa,Spring
Launch Buddy Bug,Lancer p’tite abeille,Kumpel-Käfer,Ataque bichoamigo,Lancia ape compagna,Skicka ut Buddy Bug,Lanceer Buddy Bug
Camera Mode,Mode caméra,Kamera-Modus,,Modalità camera,Kameraläge,Camera modus
Camera Left,Caméra gauche,Kamera links,,Ruota camera a sx.,Kamera vänster,
Camera Right,Caméra droite,Kamera rechts,,Ruota camera a dx.,Kamera höger,
Camera Left,Caméra gauche,Kamera links,,Ruota camera a sx.,Kamera vänster,
Camera Right,Caméra droite,Kamera rechts,,Ruota camera a dx.,Kamera höger,
